date,fund,company,ticker,holding,market value($),weight(%)
2021-01-25,ARKW,OKTA INC,OKTA,207487.0,54664525.02,0.81
2021-01-25,ARKW,LENDINGCLUB CORP,LC,4605038.0,52082979.78,0.77
2021-01-25,ARKW,SILVERGATE CAPITAL CORP-CL A,SI,503696.0,43242301.6,0.64
2021-01-25,ARKW,SKILLZ INC,SKLZ,959854.0,27471021.48,0.4
2021-01-25,ARKG,TELADOC HEALTH INC,TDOC,3266453.0,937765991.77,7.93
2021-01-25,ARKG,TWIST BIOSCIENCE CORP,TWST,3683918.0,685356104.72,5.8
2021-01-25,ARKG,PACIFIC BIOSCIENCES OF CALIF,PACB,18213632.0,654780070.4,5.54
2021-01-25,ARKG,EXACT SCIENCES CORP,EXAS,3094721.0,476370403.53,4.03
2021-01-25,ARKG,REGENERON PHARMACEUTICALS,REGN,820070.0,449562374.0,3.8
2021-01-25,ARKG,CAREDX INC,CDNA,5210634.0,446551333.8,3.78
2021-01-25,ARKG,ROCHE HOLDINGS LTD-SPONS ADR,RHHBY,9150559.0,418180546.3,3.54
2021-01-25,ARKG,CRISPR THERAPEUTICS AG,CRSP,2307223.0,418161096.52,3.54
2021-01-25,ARKG,VERTEX PHARMACEUTICALS INC,VRTX,1622680.0,391568910.8,3.31
2021-01-25,ARKG,FATE THERAPEUTICS INC,FATE,3722038.0,357836733.32,3.03
2021-01-25,ARKG,NOVARTIS AG-SPONSORED ADR,NVS,3641803.0,358608341.41,3.03
2021-01-25,ARKG,TAKEDA PHARMACEUTIC-SP ADR,TAK UN,19271186.0,354011686.82,2.99
2021-01-25,ARKG,IOVANCE BIOTHERAPEUTICS INC,IOVA,7549249.0,351115570.99,2.97
2021-01-25,ARKG,INVITAE CORP,NVTA,6180483.0,322806627.09,2.73
2021-01-25,ARKG,PERSONALIS INC,PSNL,6739994.0,316173118.54,2.67
2021-01-25,ARKG,INCYTE CORP,INCY,2746785.0,276051892.5,2.34
2021-01-25,ARKG,ARCTURUS THERAPEUTICS HOLDIN,ARCT UQ,3935339.0,273269940.16,2.31
2021-01-25,ARKG,ALPHABET INC-CL A,GOOGL,120762.0,228757041.36,1.94
2021-01-25,ARKG,IONIS PHARMACEUTICALS INC,IONS,3388316.0,216106794.48,1.83
2021-01-25,ARKG,ACCOLADE INC,ACCD,3851588.0,212376562.32,1.8
2021-01-25,ARKG,PURE STORAGE INC - CLASS A,PSTG,8710400.0,202429696.0,1.71
2021-01-25,ARKG,CASTLE BIOSCIENCES INC,CSTL,2561434.0,194131082.86,1.64
2021-01-25,ARKG,CELLECTIS - ADR,CLLS,6036351.0,188937786.3,1.6
2021-01-25,ARKG,BERKELEY LIGHTS INC,BLI,2332809.0,186508079.55,1.58
2021-01-25,ARKG,BEAM THERAPEUTICS INC,BEAM,1766631.0,181079677.5,1.53
2021-01-25,ARKG,BRISTOL-MYERS SQUIBB CO,BMY,2693658.0,174629848.14,1.48
2021-01-25,ARKG,VEEVA SYSTEMS INC-CLASS A,VEEV,597498.0,174768165.0,1.48
2021-01-25,ARKG,SCHRODINGER INC,SDGR,1790361.0,172161113.76,1.46
2021-01-25,ARKG,THERMO FISHER SCIENTIFIC INC,TMO,311556.0,161644599.48,1.37
2021-01-25,ARKG,SAREPTA THERAPEUTICS INC,SRPT,1638092.0,157437022.12,1.33
2021-01-25,ARKG,INTELLIA THERAPEUTICS INC,NTLA,2178866.0,155571032.4,1.32
2021-01-25,ARKG,10X GENOMICS INC-CLASS A,TXG,731475.0,134042793.75,1.13
2021-01-25,ARKG,ADAPTIVE BIOTECHNOLOGIES,ADPT,1982588.0,129879339.88,1.1
2021-01-25,ARKG,CODEXIS INC,CDXS,5123140.0,128488351.2,1.09
2021-01-25,ARKG,VERACYTE INC,VCYT,2154080.0,119292950.4,1.01
2021-01-25,ARKG,EDITAS MEDICINE INC,EDIT,1812076.0,118636615.72,1.0
2021-01-25,ARKG,PHREESIA INC,PHR,1688615.0,117476945.55,0.99
2021-01-25,ARKG,GUARDANT HEALTH INC,GH,693494.0,109086606.2,0.92
2021-01-25,ARKG,AQUABOUNTY TECHNOLOGIES,AQB,8619409.0,105156789.8,0.89
2021-01-25,ARKG,NANOSTRING TECHNOLOGIES INC,NSTG,1307978.0,100753545.34,0.85
2021-01-25,ARKG,SERES THERAPEUTICS INC,MCRB,3552954.0,88255377.36,0.75
2021-01-25,ARKG,COMPUGEN LTD,CGEN,5721282.0,72374217.3,0.61
2021-01-25,ARKG,CERUS CORP,CERS,8154380.0,59363886.4,0.5
2021-01-25,ARKG,SURFACE ONCOLOGY INC,SURF,3528584.0,44989446.0,0.38
2021-01-25,ARKG,SYROS PHARMACEUTICALS INC,SYRS,3159384.0,38607672.48,0.33
2021-01-25,ARKG,REPARE THERAPEUTICS INC,RPTX,1003346.0,39030159.4,0.33
2021-01-25,ARKG,LONGVIEW ACQUISITION CORP-A,LGVW,1935310.0,37815957.4,0.32
2021-01-25,ARKG,908 DEVICES INC,MASS,562534.0,35962798.62,0.3
2021-01-25,ARKG,EVOGENE LTD,EVGN,4583323.0,30249931.8,0.26
2021-01-25,ARKG,PLURISTEM THERAPEUTICS INC,PSTI,3836111.0,28579026.95,0.24
2021-01-25,ARKG,1LIFE HEALTHCARE INC,ONEM,188401.0,9685695.41,0.08
2021-01-25,ARKG,ORGANOVO HOLDINGS INC,ONVO ,374190.0,5399561.7,0.05
2021-01-25,ARKF,SQUARE INC - A,SQ,1091568.0,236477291.52,8.57
2021-01-25,ARKF,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,1438671.0,138112416.0,5.0
2021-01-25,ARKF,ZILLOW GROUP INC - C,Z,836259.0,122812996.74,4.45
2021-01-25,ARKF,MERCADOLIBRE INC,MELI,58575.0,110121000.0,3.99
2021-01-25,ARKF,PINTEREST INC- CLASS A,PINS,1436145.0,105369958.65,3.82
2021-01-25,ARKF,INTERCONTINENTAL EXCHANGE IN,ICE,924170.0,103932158.2,3.77
2021-01-25,ARKF,SEA LTD-ADR,SE,451403.0,103226838.04,3.74
2021-01-25,ARKF,PAYPAL HOLDINGS INC,PYPL,395766.0,98051026.5,3.55
2021-01-25,ARKF,ADYEN NV,ADYEN,39914.0,90865629.78,3.29
2021-01-25,ARKF,MEITUAN-CLASS B,3690,1609086.0,82986659.29,3.01
2021-01-25,ARKF,ALIBABA GROUP HOLDING-SP ADR,BABA,313686.0,81991246.68,2.97
2021-01-25,ARKF,TWILIO INC - A,TWLO,186055.0,70700900.0,2.56
2021-01-25,ARKF,YEAHKA LTD,9923,6464000.0,69501341.59,2.52
2021-01-25,ARKF,SILVERGATE CAPITAL CORP-CL A,SI,779413.0,66912606.05,2.42
2021-01-25,ARKF,AMAZON.COM INC,AMZN,20066.0,66097404.0,2.39
2021-01-25,ARKF,ZHONGAN ONLINE P&C INSURAN-H,6060,9757345.0,64318927.95,2.33
2021-01-25,ARKF,SNAP INC - A,SNAP,1189269.0,63804281.85,2.31
2021-01-25,ARKF,DOCUSIGN INC,DOCU,252147.0,61624726.8,2.23
2021-01-25,ARKF,APPLE INC,AAPL,425405.0,60798882.6,2.2
2021-01-25,ARKF,LENDINGTREE INC,TREE UW,172402.0,56549580.02,2.05
2021-01-25,ARKF,LIGHTSPEED POS INC-SUB VOTE,LSPD,813796.0,56316382.4,2.04
2021-01-25,ARKF,SHOPIFY INC - CLASS A,SHOP,44753.0,53968537.76,1.96
2021-01-25,ARKF,Z HOLDINGS CORP,4689,7920407.0,52675496.28,1.91
2021-01-25,ARKF,FACEBOOK INC-CLASS A,FB,183440.0,50998154.4,1.85
2021-01-25,ARKF,WORKDAY INC-CLASS A,WDAY,205982.0,48403710.18,1.75
2021-01-25,ARKF,SPLUNK INC,SPLK,276350.0,47507328.5,1.72
2021-01-25,ARKF,OPENDOOR TECHNOLOGIES INC,OPEN,1677580.0,45848261.4,1.66
2021-01-25,ARKF,TELADOC HEALTH INC,TDOC,154057.0,44228224.13,1.6
2021-01-25,ARKF,JD.COM INC-ADR,JD,424549.0,41767130.62,1.51
2021-01-25,ARKF,INTUIT INC,INTU,110621.0,41419821.03,1.5
2021-01-25,ARKF,PINDUODUO INC-ADR,PDD,228653.0,41255860.79,1.49
2021-01-25,ARKF,TAIWAN SEMICONDUCTOR-SP ADR,TSM,313243.0,40884476.36,1.48
2021-01-25,ARKF,BASE INC,4477,280600.0,36668780.42,1.33
2021-01-25,ARKF,TCS GROUP HOLDING-GDR REG S,TCS LI,848008.0,34386724.4,1.25
2021-01-25,ARKF,SCHWAB (CHARLES) CORP,SCHW,601896.0,34356223.68,1.24
2021-01-25,ARKF,GUIDEWIRE SOFTWARE INC,GWRE,269896.0,33183713.2,1.2
2021-01-25,ARKF,KE HOLDINGS INC,BEKE,427284.0,30251707.2,1.1
2021-01-25,ARKF,NVIDIA CORP,NVDA,49900.0,27251887.0,0.99
2021-01-25,ARKF,HDFC BANK LTD-ADR,HDB,344500.0,25382760.0,0.92
2021-01-25,ARKF,DISCOVERY LTD,DSY,2869385.0,24178397.37,0.88
2021-01-25,ARKF,LENDINGCLUB CORP,LC,1879598.0,21258253.38,0.77
2021-01-25,ARKF,VERISK ANALYTICS INC,VRSK,95937.0,18101393.16,0.66
2021-01-25,ARKF,MARKETAXESS HOLDINGS INC,MKTX,20877.0,10633699.95,0.39
2021-01-25,ARKF,JSC KASPI.KZ GDR-REG S,KSPI,51831.0,3358648.8,0.12
2021-01-25,PRNT,EXONE CO/THE,XONE,790660.0,19442329.4,6.78
2021-01-25,PRNT,3D SYSTEMS CORP,DDD,447175.0,16326359.25,5.69
2021-01-25,PRNT,STRATASYS LTD,SSYS,386769.0,15470760.0,5.39
2021-01-25,PRNT,PROTO LABS INC,PRLB,65538.0,13623384.06,4.75
2021-01-25,PRNT,DESKTOP METAL INC-A,DM,497667.0,13053805.41,4.55
2021-01-25,PRNT,RENISHAW PLC,RSW,151766.0,12707158.28,4.43
2021-01-25,PRNT,MGI DIGITAL GRAPHIC TECHNOLO,ALMDG,201293.0,12513296.91,4.36
2021-01-25,PRNT,STRAUMANN HOLDING AG-REG,STMN,10632.0,12355412.42,4.31
2021-01-25,PRNT,SLM SOLUTIONS GROUP AG,AM3D,522394.0,12304756.56,4.29
2021-01-25,PRNT,PTC INC,PTC,93252.0,12204821.76,4.26
2021-01-25,PRNT,MICROSOFT CORP,MSFT,53164.0,12202732.92,4.26
2021-01-25,PRNT,HP INC,HPQ,483818.0,12105126.36,4.22
2021-01-25,PRNT,DASSAULT SYSTEMES SE,DSY,58457.0,11899074.88,4.15
2021-01-25,PRNT,MATERIALISE NV-ADR,MTLS,172875.0,11835022.5,4.13
2021-01-25,PRNT,TRIMBLE INC,TRMB,164959.0,11688994.74,4.08
2021-01-25,PRNT,ANSYS INC,ANSS,31050.0,11422363.5,3.98
2021-01-25,PRNT,ALTAIR ENGINEERING INC - A,ALTR,187774.0,11080543.74,3.86
2021-01-25,PRNT,AUTODESK INC,ADSK,36437.0,10699360.68,3.73
2021-01-25,PRNT,HEXAGON AB-B SHS,HEXAB,37396.0,3440259.49,1.2
2021-01-25,PRNT,FARO TECHNOLOGIES INC,FARO,44710.0,3449823.6,1.2
2021-01-25,PRNT,ALIGN TECHNOLOGY INC,ALGN,6135.0,3309648.45,1.15
2021-01-25,PRNT,AMETEK INC,AME,27089.0,3151805.15,1.1
2021-01-25,PRNT,ULTRA CLEAN HOLDINGS INC,UCTT,59697.0,2550852.81,0.89
2021-01-25,PRNT,SIEMENS AG-REG,SIE,15956.0,2486719.8,0.87
2021-01-25,PRNT,MICHELIN (CGDE),ML,17761.0,2366710.07,0.83
2021-01-25,PRNT,LINCOLN ELECTRIC HOLDINGS,LECO,19294.0,2343642.18,0.82
2021-01-25,PRNT,AEROJET ROCKETDYNE HOLDINGS,AJRD,44225.0,2320928.0,0.81
2021-01-25,PRNT,OC OERLIKON CORP AG-REG,OERL,224790.0,2283211.31,0.8
2021-01-25,PRNT,BERTRANDT AG,BDT,43921.0,2258389.0,0.79
2021-01-25,PRNT,GENERAL ELECTRIC CO,GE,205129.0,2254367.71,0.79
2021-01-25,PRNT,STRYKER CORP,SYK,9301.0,2228054.55,0.78
2021-01-25,PRNT,MEDTRONIC PLC,MDT UN,19212.0,2245882.8,0.78
2021-01-25,PRNT,NUVASIVE INC,NUVA,38929.0,2211167.2,0.77
2021-01-25,PRNT,UNITED PARCEL SERVICE-CL B,UPS,13651.0,2208049.25,0.77
2021-01-25,PRNT,KAISER ALUMINUM CORP,KALU,22574.0,2207059.98,0.77
2021-01-25,PRNT,MOOG INC-CLASS A,MOG/A,28204.0,2144632.16,0.75
2021-01-25,PRNT,ARCONIC CORP,ARNC,76727.0,2109992.5,0.74
2021-01-25,PRNT,PYROGENESIS CANADA INC,PYR,106700.0,418776.25,0.15
2021-01-25,PRNT,SGL CARBON SE,SGL,54887.0,419172.96,0.15
2021-01-25,PRNT,TORAY INDUSTRIES INC,3402,49608.0,346416.97,0.12
2021-01-25,PRNT,HEXCEL CORP,HXL,6603.0,310737.18,0.11
2021-01-25,PRNT,ALLEGHENY TECHNOLOGIES INC,ATI,17756.0,325645.04,0.11
2021-01-25,PRNT,CARPENTER TECHNOLOGY,CRS,9168.0,322621.92,0.11
2021-01-25,PRNT,DUPONT DE NEMOURS INC,DD,3936.0,320193.6,0.11
2021-01-25,PRNT,EVONIK INDUSTRIES AG,EVK,9839.0,315375.54,0.11
2021-01-25,PRNT,HENKEL AG & CO KGAA VORZUG,HEN3,2983.0,322631.36,0.11
2021-01-25,PRNT,3M CO,MMM,1857.0,316414.23,0.11
2021-01-25,PRNT,SANDVIK AB,SAND,12386.0,325173.91,0.11
2021-01-25,PRNT,EASTMAN CHEMICAL CO,EMN,2999.0,313995.3,0.11
2021-01-25,PRNT,VOESTALPINE AG,VOE,8604.0,328648.94,0.11
2021-01-25,PRNT,KONINKLIJKE DSM NV,DSM,1836.0,327355.58,0.11
2021-01-25,PRNT,EASTMAN KODAK CO,KODK,32421.0,309620.55,0.11
2021-01-25,PRNT,ARKEMA,AKE,2748.0,311895.1,0.11
2021-01-25,PRNT,XEROX HOLDINGS CORP,XRX UN,13848.0,287346.0,0.1
2021-01-25,IZRL,GILAT SATELLITE NETWORKS LTD,GILT,323779.0,3917725.9,2.45
2021-01-25,IZRL,STRATASYS LTD,SSYS,88916.0,3556640.0,2.22
2021-01-25,IZRL,NANO DIMENSION LTD - ADR,NNDM,189200.0,3152072.0,1.97
2021-01-25,IZRL,ONE SOFTWARE TECHNOLOGIES LT,ONE,26700.0,3139257.9,1.96
2021-01-25,IZRL,CERAGON NETWORKS LTD,CRNT,568289.0,3097175.05,1.94
2021-01-25,IZRL,RADA ELECTRONIC INDS LTD,RADA,269602.0,2973710.06,1.86
2021-01-25,IZRL,PERION NETWORK LTD,PERI,214627.0,2957560.06,1.85
2021-01-25,IZRL,ITURAN LOCATION AND CONTROL,ITRN,148041.0,2894201.55,1.81
2021-01-25,IZRL,INMODE LTD,INMD,47498.0,2891203.26,1.81
2021-01-25,IZRL,TOWER SEMICONDUCTOR LTD,TSEM,94993.0,2845990.28,1.78
2021-01-25,IZRL,CYBERARK SOFTWARE LTD/ISRAEL,CYBR,17424.0,2830877.28,1.77
2021-01-25,IZRL,TEVA PHARMACEUTICAL-SP ADR,TEVA,228055.0,2827882.0,1.77
2021-01-25,IZRL,TARO PHARMACEUTICAL INDUS,TARO,36574.0,2808883.2,1.76
2021-01-25,IZRL,UROGEN PHARMA LTD,URGN UQ,126307.0,2793910.84,1.75
2021-01-25,IZRL,FIVERR INTERNATIONAL LTD,FVRR,11827.0,2786559.47,1.74
2021-01-25,IZRL,NANO-X IMAGING LTD,NNOX,41800.0,2772176.0,1.73
2021-01-25,IZRL,AUDIOCODES LTD,AUDC,82084.0,2764589.12,1.73
2021-01-25,IZRL,NOVA MEASURING INSTRUMENTS,NVMI,35231.0,2727936.33,1.71
2021-01-25,IZRL,FATTAL HOLDINGS 1998 LTD,FTAL,26576.0,2718876.16,1.7
2021-01-25,IZRL,RADWARE LTD,RDWR,95854.0,2704041.34,1.69
2021-01-25,IZRL,CHECK POINT SOFTWARE TECH,CHKP,20804.0,2705352.16,1.69
2021-01-25,IZRL,DANEL (ADIR YEOSHUA) LTD,DANE,17994.0,2688247.0,1.68
2021-01-25,IZRL,CAMTEK LTD,CAMT,112355.0,2669554.8,1.67
2021-01-25,IZRL,SILICOM LTD,SILC,60152.0,2671350.32,1.67
2021-01-25,IZRL,PARTNER COMMUNICATIONS CO,PTNR,560330.0,2662615.61,1.66
2021-01-25,IZRL,GAMIDA CELL LTD,GMDA,320393.0,2646446.18,1.65
2021-01-25,IZRL,WIX.COM LTD,WIX,10386.0,2646352.8,1.65
2021-01-25,IZRL,BATM ADVANCED COMMUNICATIONS,BATM,1777005.0,2633082.38,1.65
2021-01-25,IZRL,NICE LTD - SPON ADR,NICE,9824.0,2641575.36,1.65
2021-01-25,IZRL,ELBIT SYSTEMS LTD,ESLT,19838.0,2647490.0,1.65
2021-01-25,IZRL,REDHILL BIOPHARMA LTD-SP ADR,RDHL,329346.0,2605126.86,1.63
2021-01-25,IZRL,CELLCOM ISRAEL LTD,CEL,567823.0,2601113.15,1.63
2021-01-25,IZRL,ALLOT LTD,ALLT,189399.0,2613706.2,1.63
2021-01-25,IZRL,SAPIENS INTERNATIONAL CORP,SPNS,78242.0,2589810.2,1.62
2021-01-25,IZRL,BEZEQ THE ISRAELI TELECOM CO,BEZQ,2527807.0,2570651.19,1.61
2021-01-25,IZRL,HILAN LTD,HLAN,57492.0,2580950.98,1.61
2021-01-25,IZRL,DARIOHEALTH CORP,DRIO,110047.0,2538784.29,1.59
2021-01-25,IZRL,POLYPID LTD,PYPD,245119.0,2510018.56,1.57
2021-01-25,IZRL,KAMADA LTD,KMDA,363713.0,2494730.18,1.56
2021-01-25,IZRL,JFROG LTD,FROG,36700.0,2472112.0,1.55
2021-01-25,IZRL,MATRIX IT LTD,MTRX,111857.0,2450298.55,1.53
2021-01-25,IZRL,SOLAREDGE TECHNOLOGIES INC,SEDG,7590.0,2353810.8,1.47
2021-01-25,IZRL,AUGWIND ENERGY TECH STORAGE,BIMCM,78348.0,2330221.93,1.46
2021-01-25,IZRL,COMPUGEN LTD,CGEN,182315.0,2306284.75,1.44
2021-01-25,IZRL,ENLIVEX THERAPEUTICS LTD,ENLV,187971.0,2283847.65,1.43
2021-01-25,IZRL,KORNIT DIGITAL LTD,KRNT,22831.0,2212323.9,1.38
2021-01-25,IZRL,ITAMAR MEDICAL LTD,ITMR,2650127.0,2193264.37,1.37
2021-01-25,IZRL,PLURISTEM THERAPEUTICS INC,PSTI,289798.0,2158995.1,1.35
2021-01-25,IZRL,ARAD LTD,ARD,140304.0,2075959.32,1.3
2021-01-25,IZRL,ELECTRA CONSUMER PRODUCTS 19,ECP,48035.0,1836610.78,1.15
2021-01-25,IZRL,PLASSON INDUSTRIES LTD,PLSN,33382.0,1758557.03,1.1
2021-01-25,IZRL,MAGIC SOFTWARE ENTERPRISES,MGIC,92120.0,1550102.92,0.97
2021-01-25,IZRL,AYALA PHARMACEUTICALS INC,AYLA,107171.0,1543262.4,0.96
2021-01-25,IZRL,BET SHEMESH ENGINES HOLDINGS,BSEN,67039.0,1444987.82,0.9
2021-01-25,IZRL,MALAM - TEAM LTD,MLTM,4672.0,1291238.36,0.81
2021-01-25,IZRL,HAMLET (ISRAEL-CANADA) LTD,HAML,65355.0,1212695.01,0.76
2021-01-25,IZRL,INTERCURE LTD,INCR,980914.0,1171285.31,0.73
2021-01-25,IZRL,E & M COMPUTING,EMCO,181456.0,942052.83,0.59
2021-01-25,IZRL,EVOGENE LTD,EVGN,132458.0,927954.35,0.58
2021-01-25,IZRL,ROBOGROUP T.E.K LTD,ROBO,354733.0,751607.13,0.47
2021-01-25,IZRL,BIONDVAX PHARMACEUTICALS-ADR,BVXV,9720.0,51807.6,0.03
2021-01-22,ARKK,TESLA INC,TSLA,2591625.0,2194173390.0,9.04
2021-01-22,ARKK,ROKU INC,ROKU,4189002.0,1771319495.7,7.3
2021-01-22,ARKK,TELADOC HEALTH INC,TDOC,4500017.0,1183504471.0,4.87
2021-01-22,ARKK,CRISPR THERAPEUTICS AG,CRSP,6070635.0,1144253991.15,4.71
2021-01-22,ARKK,SQUARE INC - A,SQ,4969321.0,1107562264.48,4.56
2021-01-22,ARKK,INVITAE CORP,NVTA,17456809.0,963790424.89,3.97
2021-01-22,ARKK,ZILLOW GROUP INC - C,Z,4879210.0,711486402.2,2.93
2021-01-22,ARKK,BAIDU INC - SPON ADR,BIDU,2719661.0,687394317.75,2.83
2021-01-22,ARKK,SPOTIFY TECHNOLOGY SA,SPOT,1976100.0,669818856.0,2.76
2021-01-22,ARKK,PROTO LABS INC,PRLB,3157475.0,609234801.25,2.51
2021-01-22,ARKK,TWIST BIOSCIENCE CORP,TWST,2891285.0,551194572.4,2.27
2021-01-22,ARKK,PAYPAL HOLDINGS INC,PYPL,2151597.0,542202444.0,2.23
2021-01-22,ARKK,SHOPIFY INC - CLASS A,SHOP,448675.0,536929372.5,2.21
2021-01-22,ARKK,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,5904925.0,533509973.75,2.2
2021-01-22,ARKK,TWILIO INC - A,TWLO,1326530.0,520013025.3,2.14
2021-01-22,ARKK,PURE STORAGE INC - CLASS A,PSTG,22255488.0,511431114.24,2.11
2021-01-22,ARKK,EXACT SCIENCES CORP,EXAS,3373541.0,506031150.0,2.08
2021-01-22,ARKK,ZOOM VIDEO COMMUNICATIONS-A,ZM,1270995.0,487299483.0,2.01
2021-01-22,ARKK,INTELLIA THERAPEUTICS INC,NTLA,6456860.0,480132109.6,1.98
2021-01-22,ARKK,DOCUSIGN INC,DOCU,1886191.0,481261633.65,1.98
2021-01-22,ARKK,TAIWAN SEMICONDUCTOR-SP ADR,TSM,3709659.0,479065363.26,1.97
2021-01-22,ARKK,IOVANCE BIOTHERAPEUTICS INC,IOVA,10005613.0,475766898.15,1.96
2021-01-22,ARKK,EDITAS MEDICINE INC,EDIT,6655763.0,437682974.88,1.8
2021-01-22,ARKK,MATERIALISE NV-ADR,MTLS,6006937.0,415860248.51,1.71
2021-01-22,ARKK,LENDINGTREE INC,TREE UW,1224240.0,389357289.6,1.6
2021-01-22,ARKK,PAGERDUTY INC,PD,7552637.0,369097370.19,1.52
2021-01-22,ARKK,KE HOLDINGS INC,BEKE,5032011.0,359537185.95,1.48
2021-01-22,ARKK,2U INC,TWOU,8055366.0,354194443.02,1.46
2021-01-22,ARKK,INTERCONTINENTAL EXCHANGE IN,ICE,3009370.0,336808690.4,1.39
2021-01-22,ARKK,SEA LTD-ADR,SE,1250601.0,295754630.49,1.22
2021-01-22,ARKK,NINTENDO CO LTD-UNSPONS ADR,NTDOY,3631410.0,281397960.9,1.16
2021-01-22,ARKK,UNITY SOFTWARE INC,U,1809849.0,278771041.47,1.15
2021-01-22,ARKK,PACIFIC BIOSCIENCES OF CALIF,PACB,7257224.0,271565322.08,1.12
2021-01-22,ARKK,STRATASYS LTD,SSYS,7049806.0,268950098.9,1.11
2021-01-22,ARKK,IRIDIUM COMMUNICATIONS INC,IRDM,5477686.0,268406614.0,1.11
2021-01-22,ARKK,10X GENOMICS INC-CLASS A,TXG,1432006.0,267785122.0,1.1
2021-01-22,ARKK,VERACYTE INC,VCYT,4841473.0,267442968.52,1.1
2021-01-22,ARKK,REGENERON PHARMACEUTICALS,REGN,472562.0,254134392.36,1.05
2021-01-22,ARKK,PINTEREST INC- CLASS A,PINS,3195729.0,233543875.32,0.96
2021-01-22,ARKK,SYNOPSYS INC,SNPS,855822.0,231191755.08,0.95
2021-01-22,ARKK,SPLUNK INC,SPLK,1221373.0,208732645.7,0.86
2021-01-22,ARKK,SERES THERAPEUTICS INC,MCRB,8038025.0,193314501.25,0.8
2021-01-22,ARKK,HUYA INC-ADR,HUYA,6879589.0,165316523.67,0.68
2021-01-22,ARKK,CERUS CORP,CERS,19063301.0,138399565.26,0.57
2021-01-22,ARKK,NANOSTRING TECHNOLOGIES INC,NSTG,1648967.0,130136475.64,0.54
2021-01-22,ARKK,COMPUGEN LTD,CGEN,10084426.0,126458702.04,0.52
2021-01-22,ARKK,NOVARTIS AG-SPONSORED ADR,NVS,1237924.0,119954835.6,0.49
2021-01-22,ARKK,SYROS PHARMACEUTICALS INC,SYRS,5056505.0,61638795.95,0.25
2021-01-22,ARKK,PACCAR INC,PCAR,450058.0,44488233.3,0.18
2021-01-22,ARKK,FATE THERAPEUTICS INC,FATE,283282.0,27532177.58,0.11
2021-01-22,ARKK,ORGANOVO HOLDINGS INC,ONVO ,522920.0,7462068.4,0.03
2021-01-22,ARKQ,TESLA INC,TSLA,368779.0,312223052.56,11.04
2021-01-22,ARKQ,MATERIALISE NV-ADR,MTLS,2314995.0,160267103.85,5.67
2021-01-22,ARKQ,BAIDU INC - SPON ADR,BIDU,498149.0,125907159.75,4.45
2021-01-22,ARKQ,TRIMBLE INC,TRMB,1778656.0,125857698.56,4.45
2021-01-22,ARKQ,DEERE & CO,DE,400354.0,122176030.18,4.32
2021-01-22,ARKQ,JD.COM INC-ADR,JD,1271225.0,120651964.75,4.26
2021-01-22,ARKQ,KRATOS DEFENSE & SECURITY,KTOS,3472953.0,104014942.35,3.68
2021-01-22,ARKQ,ALPHABET INC-CL C,GOOG,51187.0,97309046.35,3.44
2021-01-22,ARKQ,NANO DIMENSION LTD - ADR,NNDM,6614452.0,95181964.28,3.36
2021-01-22,ARKQ,TAIWAN SEMICONDUCTOR-SP ADR,TSM,729835.0,94250891.9,3.33
2021-01-22,ARKQ,IRIDIUM COMMUNICATIONS INC,IRDM,1731848.0,84860552.0,3.0
2021-01-22,ARKQ,NXP SEMICONDUCTORS NV,NXPI,490664.0,84541407.2,2.99
2021-01-22,ARKQ,BYD CO LTD-UNSPONSORED ADR,BYDDY,1197807.0,79558340.94,2.81
2021-01-22,ARKQ,AEROVIRONMENT INC,AVAV,563590.0,75098367.5,2.65
2021-01-22,ARKQ,CATERPILLAR INC,CAT,368334.0,70698027.96,2.5
2021-01-22,ARKQ,KOMATSU LTD -SPONS ADR,KMTUY,2292808.0,66353863.52,2.35
2021-01-22,ARKQ,VIRGIN GALACTIC HOLDINGS INC,SPCE,1864901.0,63928806.28,2.26
2021-01-22,ARKQ,SYNOPSYS INC,SNPS,221839.0,59927587.46,2.12
2021-01-22,ARKQ,STRATASYS LTD,SSYS,1544348.0,58916876.2,2.08
2021-01-22,ARKQ,NIU TECHNOLOGIES-SPONS ADR,NIU,1229995.0,56641269.75,2.0
2021-01-22,ARKQ,PROTO LABS INC,PRLB,280592.0,54140226.4,1.91
2021-01-22,ARKQ,2U INC,TWOU,1201373.0,52824370.81,1.87
2021-01-22,ARKQ,WORKHORSE GROUP INC,WKHS,2005498.0,47149257.98,1.67
2021-01-22,ARKQ,TERADYNE INC,TER,329895.0,45509015.25,1.61
2021-01-22,ARKQ,FLIR SYSTEMS INC,FLIR,774989.0,42128402.04,1.49
2021-01-22,ARKQ,MAGNA INTERNATIONAL INC,MGA,551015.0,41877140.0,1.48
2021-01-22,ARKQ,TELEDYNE TECHNOLOGIES INC,TDY,104545.0,40685777.65,1.44
2021-01-22,ARKQ,NVIDIA CORP,NVDA,72460.0,39744310.0,1.4
2021-01-22,ARKQ,LOCKHEED MARTIN CORP,LMT,113128.0,38449944.64,1.36
2021-01-22,ARKQ,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,387129.0,34977105.15,1.24
2021-01-22,ARKQ,ANSYS INC,ANSS,88404.0,33113486.28,1.17
2021-01-22,ARKQ,XILINX INC,XLNX,227393.0,32503555.42,1.15
